bk	ck	命中词
253EE5D676E23B293A617F6851BE5FF4	417F48803543B808D11E90530A77D8D3	学生朝
8E92D66EBB4874A104CC2E03B905EA53	1C6142D26895E1ADEC3FCE9F6D716E60	天安门广场
8E92D66EBB4874A104CC2E03B905EA53	2C7E05D1ED7E192BB158E1B2EBB481C6	天安门广场
3CB9961D03EE104E56604F827F1499E3	85E9CEC833B3E1E2FE9694FEB1742183	6事件
DBA10EC21407F8A3BF04569FDA3D17A6	16770AAFEBB28ADF245B1059EAE73926	6事件
57C92C72B5BDC0DFFA1DE9A6DBFDC57B	A0720ABF9A3CB55FAB2D099CE6B6367A	学生朝
894201CB9470468F735EB1D9626112C5	607B2DFF44FFB5F5E0A896D1CEF44295	天安门广场
B68DADB458DFA288C9F3A34236F912EA	CDA87E41B67A579E98E2983365D0BBF1	天安门广场
B259776578F9BD679CB44CCE9723C42E	3F20AE9C4308B99408A8F993767C74E2	天安门广场
CC37B25B923FB50D1BF907586978B588	34DB7E35E71B8B4F301256DB4F29B84E	学生嘲
8230547E8BD1DA59C81C150D8CB05892	B8E37E599F1932DA144E4C2B84240E61	天安门广场
8230547E8BD1DA59C81C150D8CB05892	D74AF534F8AAC6BE3AC279816E60A033	天安门广场
F164734F736DE4A432295DDFC7CBA525	D61CEB816DEE4E2C46C575D9D302FAF6	学生嘲
EFCD5FB815F96986D95FEC94A2113AD8	32F02141B348BF095D9A13D5F7179F7C	天安门广场
C9A095E00E07BCE848A6871D99866BAE	5DA47DA5A15806DBD774B97DDF6C3709	6月4
B8978325952EBE17196276C78A2CC2FF	D64404904311ECE0899A28CF376E29EC	天安门广场
588D45C96C168312A2E1A248B287BF26	FAD85F351B6CCEB2942FEA0A92A49F3C	广场抗议
C2A89C61B562A6D8EC582257FFE7F053	8351412EBC42232519D901F6B2B8C210	天安门广场
424AE70E6791BC9DC39BBFE6A552A1B2	6585D8EFA63F4ECE5EF8E48A7BAC0B3C	64光年
424AE70E6791BC9DC39BBFE6A552A1B2	7B3EAD04B7CD47EC2A2E55CBC7CCC7E0	64光年
F6736789967E44C8B3F64EF2E63C0BBD	5F760E0FA4EAA550DF71F46F07F3A58F	陆si
F6736789967E44C8B3F64EF2E63C0BBD	FC607873A91964030C494C2CC159AD09	陆si
B6A78C9A8D0A07BE6F4909668015C167	3F2B391C7B409BA434E9801E3C9F966F	学生朝
0C3BA9D381F8684D662D0F46AE9EADC5	52E3EC8EBC86301664C263DA7EBAA841	6月4
236134460410E6162CFD5D1C370E8D8C	455E4A40BBDE541273EDEB63B33705F7	88年叛乱
01E808F3BA25B40885BD8B890F2642BB	24AF003A8A0CBE77D071C14D6AD84D93	天安门广场
01E808F3BA25B40885BD8B890F2642BB	8B4DBFF0887DCEA0034C8A8B0FA707C1	天安门广场
01E808F3BA25B40885BD8B890F2642BB	ABC973CD5C375BEDDC458E6A3208D1F4	天安门广场
01E808F3BA25B40885BD8B890F2642BB	C5AC3A1260FD0E7260E23E6357EB0FF7	天安门广场
548734F18FF52FF681E87664256D60D5	C8F1A8EBC0825D0800278345A316164A	学生朝
A5B5A015D109FF1973D5684C08702C64	CC5B0CBF35F69DAE03B288BCC01E808C	bajiu
53DFFC0EBA4F62196E44159645CF218A	44DF31859E2DE816DD04E7FE340D0AC4	学生朝
70B28B7C6722C44BDE89EA2B6F74E7E1	DD92128D0D627323439F3542C68412CD	六和四
1D553C0519D464CF67657AD87499CC7E	72C7FB753F20EA6BB1A9F54A46AE32A5	6月4
86F747FB63527253AD461D4FCD491F1A	1654A9E43609199FDCCC777FDDCCC95B	89年6
86F747FB63527253AD461D4FCD491F1A	1DF62D91ED75047231E6F015285DB14C	89年6
86F747FB63527253AD461D4FCD491F1A	5F37F9EC9DC6065697F266C0211B09D0	89年6
86F747FB63527253AD461D4FCD491F1A	687D1404660CDAA0DB24865AC1FEE7CA	6430年
BC64391CE7300ADC0060981EB8D654E8	6377C3EBF5A43BF0681CCFE4E2F61516	6月4
BC64391CE7300ADC0060981EB8D654E8	CC29EE46020E0B27CAB8D360559AB47F	挡装甲车
EFEC44FF575B7B1D5054EA17A0FAFF81	BE3D1CC3A974BC8DA779AD01B7348BD9	当装甲车
CCC14D28255BBA1323C77EC668F11B09	0484542250D42788DA134A092750F0C9	天安门广场
F40182A21708881590B61A4295635997	0E0238119D86A34838DB3AAD8AFF9812	天安门广场
2C5F3D5FDA5207687BBE75116108802F	27FA65F7A690153C0425182B4C8D233F	六月四日###六月四
2C5F3D5FDA5207687BBE75116108802F	A3E2BCEFA64D5C714F1701D39F72CED4	六月四日###六月四
2C5F3D5FDA5207687BBE75116108802F	DE25C6D5373C4071453D6FA930271E13	6月4
AD23EFF1C08324A15AA17ECB7158C5C6	F74E778B090F4399EDBC96793ECE0C0C	六月四日###六月四
06D229ACDD7C33D4B57C0E0331DE70A6	285721F815AAE37D548D4B2B7662CD62	学生朝
233312363405AF25718D1C5BD0B8C21B	04229AB942BC84C126B3F211AE81D711	六月四日###六月四
233312363405AF25718D1C5BD0B8C21B	589AC7F277F2C161E491C68F02CFA8E2	六月四日###六月四
233312363405AF25718D1C5BD0B8C21B	B92CCEBFDFD5898EC5D7BE068D8F81AB	六月四日###六月四
233312363405AF25718D1C5BD0B8C21B	BF0974C29E4D99A4FABF9BF4F06E708E	六月四日###六月四
A9180CE93BAB53302706E5311725FCE9	8881136FCD17E88A52C0CD93B06062C4	天安门广场
ACB479554A3B584CE52EE5CE7EA15C93	7935417C75CAB3EEE8B949A5CB614C8B	学生朝
EBB5D5ABC5FD095FA494E8CF00D8E7CA	1C84420E7348E6910CAE0E7E64609874	学生朝
A9302773B37B871102C5F3C260F08124	16C7F4862CCC4C5D0F4F785BC41F4B46	学生嘲
996D612673A0531FF36CEED8DE311EC2	C51FBBB2E0B00179C2938E2B4678F78A	学生爆
523B67F57D1F78029406B662DAC8E005	F146340C08EB120FF4B3B92973DD0E2B	学生朝
2BA5099D70B880B3C99A2BACCE3178AD	3E4766777C4CFFBCCC161C088307C3DC	学生朝
E078DC147011477C0767404B4B3439B5	7A01CA73B8BC1CFA26BE260F2F455840	6月4
0CE9ED01AE8E8986C7BBDF52B1CC52E7	9703784600731CD3575031088D31B45C	天安门广场
8468FCA259F92E1F17DE55D49E741104	D4FCC824CBA6C43DECA127C6451C3DDF	马英九
CD5597D4AF8B05624907F83F70487AAD	9442D82BFCB81CD2A097339AB3BD4662	六月四号###六月四
10F7E1F091BE684EA8683148DA44315F	62908E54CE32D95732E45A7F8B0CF98B	6月4
B4F7B384D741FEE54DF288164430F66F	B1E7DE9CFD3A81B880267C8E65D0698E	邓老二
63E99E78D250F4B2C0E8B25A84BF7E17	3185DD90ACB23E4F2954209E91D9B2D1	八jiu
63E99E78D250F4B2C0E8B25A84BF7E17	E851C773C8039C65E7A7B9D537E912A4	八jiu
7E28FBCD24F426804BD67184CCCF14E8	519A0B12070322FFF7F8AE38BE22D4ED	6月4
7E28FBCD24F426804BD67184CCCF14E8	CCCF89124E2315EDCF69EDB959C6BAD7	六月四号###六月四
EF98EDB6E24E9D17F2C906662CA970D2	A79BB60986B209200F5190C3AD25C50A	今天是64
9F7EDB18679A1723B12048F284A76A3D	3F98FE331A9A544C3CA4D22A70F587AB	六和四
4BE40E2BC01BB3083AD9100DD4A735E4	6286A10F336AB7689770E75C4B48F5D0	6月4
3D9568B552E787ADF2C28D0E7DA4E046	7C254F2E4B601E2665B696F0315F4D41	6月4
3D9568B552E787ADF2C28D0E7DA4E046	7EB278D35AB1241569F2514CB3DBB3DB	6月4
3D9568B552E787ADF2C28D0E7DA4E046	C95700A6B787C853C6A00DCFB5BC8204	6月4
3D9568B552E787ADF2C28D0E7DA4E046	FF3D2D907A21F7F89864C86FD0720300	6月4
A7376F2E8576762BD192E396C08E3795	49271AF06A384F43CE91505704C361E2	6事件
D865CB1EDD7306DA73428E03D8A27EEA	19283E6955D968CE72050F3CA8BC7575	天安门广场
65F318995F2ECBE45D9CC1F0EC8C425D	CA036335BE294A3031CF68462FF5F71E	湖要帮
556E017FB7B565B364C516E479764508	FF6514CBF518D763521178AFCDEBA81D	天安门广场
0E86976A91F246CECB0C31AB8F88BD88	ABA539775BDF4740895431643C783499	6月4
0E86976A91F246CECB0C31AB8F88BD88	BF8888904C07AB6165CA89973B047697	六月四日###六月四
725B5CF4533958007976BDE6010DCDC2	5092004487093B5AF9527B9461C5513E	学生朝
411AED1621CAD35A66EC3D2E427435FB	DA5E22B0E5706DE3B095B7C8A9AB6F3A	烧坦克
9EF40F3309F5A08B01459643DCD7D8A8	27536E7DF681851A17E1255CA424938D	当装甲车
033461377B048B3CC622C848EE5C3021	CC75315972E116F12698258C892FE189	当装甲车
0FE373E8F826F210A1353227A0066090	ABE1099A9045CA52963494193C5E248C	六月四日###六月四
97BB45A4CFD438D7C7A04C80C7767A42	BDFB94C204802FDFA7370B353E526EF7	六月四日###六月四
2130DAE1FC922477ACA93220469C0E79	ECC00919B8656C0933389B4A99D42549	6月4
B633C1F9D9395D2C98F50ADAE2BCD500	6E5C9DD3E68F7BDD2868561B88B3B644	天安门广场
B633C1F9D9395D2C98F50ADAE2BCD500	ED9659E266978786871A23E15413DC6D	天安门广场
CAB89346AABA8C4C2381C34CB2CE8F72	51A9DC7EB24AE1AB3B145565B8160B11	六四后
26F34B5E3776BA5B8F21C90121E5F937	5FC84F048A59B563224B83902989276A	部队哗变
48320439D3E8CD938D1662971C4EABCF	1A3AADFF2372C38361B55E3A53AB9573	天安门广场
48320439D3E8CD938D1662971C4EABCF	3B4AC818AEFD12DE7DA745DACC92FAD3	天安门广场
48320439D3E8CD938D1662971C4EABCF	6AD7302F63560AC57FC03303354682B8	天安门广场
48320439D3E8CD938D1662971C4EABCF	96FCB2E47E0B2C53D548AC173C8DC3E8	天安门广场
6CD3010F0B7D8982EA388329E926CFDB	A675B261F32F6FA7E50A3B8F56391697	蛙哈哈
6CD3010F0B7D8982EA388329E926CFDB	CD6E1423C6DF639B65E73EE8825B0493	蛙哈哈
6CD3010F0B7D8982EA388329E926CFDB	D8DEF50F1E0A14B3359056B2FC569B88	蛙哈哈
9FE2E036C344DEB30D0E0450471BE523	42B1FA174CEFECDEBF2620E476A6025D	学生朝
C0B5192EE7C1FD2DEF85314441518A57	A2D926A02F91CB870E952AF3BBDBC6ED	六月四
45CEC51EFB7D29CFF0ABF5D80CF43729	38AFA4D0AB553F0C1545CB86BDF3A5A6	学生朝
00D66392300111D8D5EE71CE5803B9CD	F12D77654EEAEC39F0EAE6753E5A85BA	学生朝
EA82982B8BBBC8DEBCAF1C685326DAF6	1A9467E20F28B798F0783C2D7630D4FE	学生爆
FF396C7EFD9A8CB7916F14DDCA7793CF	6C457BAAFBC3E67E89FC75E38090C16F	89年6
7044FA22B32C5DBA9996B970144F3C40	3A9D8337319E72C5B1A37816F2479A5A	流月四
C12FB64A149FDDF158359FC05A7771FE	2D4A57AE4480FEBA626C8767379DB18E	邓小小
2325D97313B3A5F9DE429019C0FEAA75	02C1C3CE79B9F477CF51C2017EAFE8C0	六月四
ED1A1D1E2B154E32B58A100F24210CE3	D9FEEB965FE24643F5EAFAA24CA73489	学生嘲
B3D66FB97BB11979F7FBAF7B63E10C60	06DF7670F9E5D9CAF280210E050F0FDA	学生嘲
8F425E4CE9D934C847723A3C3C5F2613	061D8E20BB3DA1F34678863ED9F3FF67	天安门广场
E2745731535E10BF56D6E297D3B51D45	E8B17F61D389822E2013D2FE141124DB	学生潮
7B099A0C6D0D5755D7C1BF99C9DAA944	0E4A509918954FFC2FD67C3819AE609F	学生嘲
4D6542DAD3302241AFBD9C4A63DDAF07	235A172440D625C17519D7EA6B647E46	六月四日###六月四
4D6542DAD3302241AFBD9C4A63DDAF07	28D4A9C0CC84DD4A6E6ACBB2A43944AA	六月四日###六月四
D3787BC8A3F1483C1C321FA370722CEF	2CDC4E8B55F31D808DDC0110D5917E7A	学生嘲
FB5F489CC01DDEE6A42127D01522BE8E	D1E9C903D887746C01165FB97FAF80BC	学生朝
A002E98CC699B2C236581481F88C69DE	9B40D5B3B389AA2CFAA2403E0F9F0820	蛙哈哈
0AACCFAB6AFA374B5D9B1573A28F4417	1F0C772E00DC62AB78C817571FC1A9BE	学生朝
0AACCFAB6AFA374B5D9B1573A28F4417	E81B04CF0C57F2BFD7F95405C5D56C13	邓伟人
7ECC510562E0A08463E241125379CB14	2F3AF0D0E6187B45637A396D0456864C	学生嘲
B5C1B4CECFF8911593EC9CC753C32398	48B06A4C6956948E5FCA336E3BFDED4D	6月4
AD2DDE6BFF9BB0ED168F5B925A70201E	CB3384C3B048242CDDF9890423C80415	六三日
6ACDB492931D56A606C58B987DA216FF	CAD81D7D9C45FBD2A0219F4564011A1D	学生朝
3E6ED0056EC6B1CA87D4584B7E865D88	4F0AFF61208B7748AE9EE9BCFC7423EC	当装甲车
3E6ED0056EC6B1CA87D4584B7E865D88	7CE0D8E296F93A6B29B472BF389AE62C	当装甲车
66BDFFF8BF48CC2F5BA27B05170F045A	7F393F15993D6D176C374D8A5730E425	6月4
6E9EB122DB7D3CEF444A87AEDC8393AA	EC26A9DD228117F00001B34BA06E27CC	6月4
CA2B06F4B0E873FC7EB24D338C145A03	5BB7E4F05AD4DD49F1E058E767F25E26	学生嘲
ED297287725BF41155DA41F9B51DEE50	432898B96925E8784B36B700B84AE41A	邓伟人
3B23B116925DA3AF944197CCEA781902	3EB6D166B5F6A46C5D2D07C3969F4463	学生潮
E62B43DA02C022B480C7F5257F9D14F4	9B3A146D41C1950F434933828F4F936C	天安门广场
4A503C4DE012FCB0397D639697CD5E0F	E404FE7795460FC4859D392F33D06668	学生潮
8987A8784B2EC482523B9BE4C7C7B074	46B3E522BC15C45C650C728181C037A8	天安门广场
F62D37D9FB6AF11A96A5075417623498	F8FB761147613F61B898CEE81E695C23	江太子
BEF97AC702CB707E876F0AF87CA638BC	68F1D835CB4CDE1B3B5896A7CCD51962	天安门广场
E532245C7DFD2598D2B21C66757F9AC1	F19A7CAFF18F367B953DA22CEF45FD22	学生朝
29B8B8EB87DEF8E1C596054DCEFB8EE2	D2A322C029B66451C88375580557D73D	6月4
196A3101DEA54B288D7DFD35B730C535	0D8FEFD0CB702B117DFA53112F8D44C6	天安门广场
196A3101DEA54B288D7DFD35B730C535	2984EFE8D48F71FEF4049821AA2F42EE	天安门广场
196A3101DEA54B288D7DFD35B730C535	3EE0EA7D8BF8C24587DEB801056F13C0	当装甲车
C452DF29C79F44898022094FD913839A	FFFAE67185974CBCDA22F4EC0F0B2632	广场抗议
9B341EEB3E6930D76A733612332B169C	F2D3C9D9AA92B01797E454D23AE24431	89年6
C577BD447C5BFF65AAD343779971E2F3	1A66C8BA26606A632663E0F8B0815511	六和四
F6E2D7F4A9775924F0F4AC60A5D30544	390B765839375604588A80D5BB37F8A1	天安门广场
60E15696A05B0F9DFABDD244E0D1F58C	6672C2D8363DAB2B36737CAE54845C5F	六月四日###六月四
7EE9329A7E2C08E13A90B8FFA42EEA71	AAC88D3310723ED6911DEEDFAAFBAB14	叁十年
1646161D47C0C706969B7DED0DA19A50	0E321507A9B3AF2AAEE4DBD113B4A827	学生嘲
1646161D47C0C706969B7DED0DA19A50	B44A9BC83467045D31E60996554B26D9	学生嘲
1646161D47C0C706969B7DED0DA19A50	F7DCB71FD73113ADF2E6418FD6D30517	学生嘲
1EF294FDF826C16E5630CE1CA7BACD0F	2844CDAD9EB0BF1BB6203FECF457EBFB	学生朝
1EF294FDF826C16E5630CE1CA7BACD0F	84703F5F567AED2A5944A23B3D0EA0C1	学生朝
04129096721D2404C68DDDD94B50EBEF	C82586C37F09619B524F6C7C47355D38	京城血洗
F780C87C87B1D28CB300DCCCF9752F95	3E6B5B69F7B4DA3275EBE7F4ACB3A70B	学生爆
79B668AD610B7228C28261FCA601BF0E	4F82F97E624C33EC664D41935607AA01	六月四号###六月四
71DC87C515BC74545948E93F7C4885CE	C1461522BE5D211784A228A932AA9558	学生嘲
774BFD2513A43AF20BD13CF09E9C852F	2FADCA6D8E04B46796AF187F86699292	学生朝
774BFD2513A43AF20BD13CF09E9C852F	629BF8A329B933D282792055C97065AC	学生朝
774BFD2513A43AF20BD13CF09E9C852F	9D056E31D30DAB99B634F371CDFF31FC	学生朝
774BFD2513A43AF20BD13CF09E9C852F	D1D845185776CD5AE441E7BEE4832BC8	学生潮
63EF2DD75EDD5EC6B68AC75D6C657E9F	8F325C607B9C1D38AFFB614EAC2B299E	学生嘲
C260F06C7CE1650129B0F6394D17F1CD	61E086340D872175B107F8E5076F1F86	学生嘲
56CCD191ECBB9601F330E5D46F6DAE30	32E4FF36C251046AC6CC22C854E0E0ED	天安门广场
56CCD191ECBB9601F330E5D46F6DAE30	51E391BD2D488E9806FF3189835840E2	天安门广场
56CCD191ECBB9601F330E5D46F6DAE30	C85A935A948F498354F87350A5C8192E	天安门广场
2BCE190BE664FCE008D219256A470D7A	90575B70562BC2A562EF154DAFFE7E37	64胡
2BCE190BE664FCE008D219256A470D7A	BFECA3B2EC7AEF6BFEB4193A44F1317D	64胡
2BCE190BE664FCE008D219256A470D7A	C13C137CB64F2ECFC91A001FF77857E8	64胡
2BCE190BE664FCE008D219256A470D7A	E9F638C96DFCA81C2D5A3671E89C5EE4	64胡
2BCE190BE664FCE008D219256A470D7A	ED5F162AA07E5D7C449077C2FA369C8A	部队哗变
63DBE7C7BC0AD4258E7484E99493CC0D	0B4FD867678CED781150FD6F843AFAEE	天安门广场
63DBE7C7BC0AD4258E7484E99493CC0D	BB3BE238E3C6DD5FFFC79672301BD79F	天安门广场
238207661AB1F1A32759AFF2003B06FF	C59F92DE38CC8F294A752C418247D540	天安门广场
57FD45236F4063FB4AC23F7AAE75C90D	A932E7E9F23B38BD1BCAB412AE95AEA2	天安门广场
57FD45236F4063FB4AC23F7AAE75C90D	E0901986A08412E4DA02752FBF4DDCD5	天安门广场
2A9D5BF159895231E90C450E28F9E5F0	C0F1AF06A46E2F4C56017AEBEB279961	天安门广场
2A9D5BF159895231E90C450E28F9E5F0	C10F5C30D4AD912141340FD62225703C	64胡
9F8ABBD29E213B1CDAA121F98AEA7272	CD712D0516C9D12F3E4DD38E1CA8A8BA	天安门广场
9F8ABBD29E213B1CDAA121F98AEA7272	DA15833435652197D926B2281E4C7A35	6月4
29CE923498A9A795A126837FB8E9272A	23D9D800BA9A15AD4AE14CAC2D8DF2CA	天安门广场
089BBC32E242F26B0444A20C0F650A27	D5F0A1D8C68A271053ADEA762E81140F	6月4
7A7B12AE1739BE73B37BBE23DF7C4B9C	31591601C9F02E17860E596884FAC8A8	学生潮
7A7B12AE1739BE73B37BBE23DF7C4B9C	466C03A2BF3CEA9E39E4A06E16844554	学生潮
7A7B12AE1739BE73B37BBE23DF7C4B9C	658C428851B04EBA1DB2FAD78D4DC567	学生潮
81E9A53902A3F5D8BA1E51149A144BBA	12526862523BC5EDE6E8A65015D2777F	6月4
46731FA9D56E0A3667C080EFDF667BE0	B96C31CB36A4061ED5E4D0BCEC7D6DE0	天安门广场
CC7D0C1C17B48F548B336DB8924D1048	B8C5C24B9344B3A651B99FE2FF843847	门天安
CAEADB2EB37C9D6F9E434524AA9BEC57	9709FD0C1DF52A63A516F91221CC806C	天安门广场
57010295E6D6E2ADDF5105E9964AD9FD	255F694D46D75C8675A2D67433688DD5	六月四号###六月四
52097445C6CC25D2585C08AB3266DDF5	3C13FA503C25FEB2BC140E9DF5AA4B54	学生朝
066D71FFACCCC6D21550B87EF8B32143	0E01BE2E68D7366B36DDC523A340ACB6	天安门广场
066D71FFACCCC6D21550B87EF8B32143	5DA2E47884574A397F5D1F11C68DB58E	天安门广场
066D71FFACCCC6D21550B87EF8B32143	AE17456E3FBD9306F0F7322247BBF4F0	天安门广场
066D71FFACCCC6D21550B87EF8B32143	AE80148BFB172A7A4E46F857730F7DE5	6事件
066D71FFACCCC6D21550B87EF8B32143	D7A714BAA167B3691513F94A2795AAB7	天安门广场
E23637F13B571F76F5A04D8AF086EF0E	FD985108847D3FF5F79E4B1EEB7CD129	天安门广场
A3868EA51BE1B5D24E1B18B02FF9EC1D	FA9E5DCF85F6570505C4D4CAEE43E91E	学生朝
7D5B173CC53176CECC941BA7B4A888BE	5AABFE329DC8E158B03E90CBAEE9F33B	学生朝
C0F6FAF4386D9AC4ED951CF9881BAA50	469C01967ADCA8B77E529F601216AF5E	天安门广场
BA9C96867815D82C327478D516A52DB4	866716B3859904CE5DC10E5CA990C086	六月四日###六月四
1784E9FFF9B9CA6212A81C92A80C4E34	E6579C083FEFC7DE68D2E6BD7D05A2EE	六月四号###六月四
1BDC4EA4F715F12426F9057C392D2AA6	BDD640146DCE8746FD815ECBD542D653	六月四号###六月四
AB8677EC8A4B30AD4F07028024930E55	66C37FA087DF24BE6F21B6F2992C31A4	学生朝
AB8677EC8A4B30AD4F07028024930E55	A794D5C58350E2ECA895B7EE05D3E207	学生朝
3DAF73A24FD11683040A25B3A5C06688	92C15FA353FE5B966AE25FBB9B7A70A0	学生朝
3626D30C5E56F37D12DB3D3AAFBCB927	03D547A59E4EFB303DD08A24464A6927	天安门广场
3111750481BFA41A0F186766BE890FA0	5D7756E60A80A05C496CD1AEE1108155	天安门广场
0E12E824100E677F6DBC9BB2FE378CA0	712B670685A9EF6B93E4AFD152297ACD	天安门广场
6E26F80E19934ACFB733B2393F1C1E53	4DFCE36BF66EEB1A481FF6F05F18E499	六月四号###六月四
6E26F80E19934ACFB733B2393F1C1E53	A0A88AD0BDB919C8F56627E95089DA9E	天安门广场
6E26F80E19934ACFB733B2393F1C1E53	FEA737F19B53AF19B51B5C6439609203	天安门广场
A99B4D7BD83E25C222B30044766D9D14	4366780C5DE8511E72D89CA436992D97	6月4
D222EC2BA05571D673B247BC04ED7B63	263497C1C54167CC53FA77B769D30CA8	天安门广场
05C6CA2801492B7A09A775B553E3D1CD	2DFA5C727E85546539C42C41610808B0	6月4
05C6CA2801492B7A09A775B553E3D1CD	4A1684B666F7D70B1756398B09DA475B	6月4
05C6CA2801492B7A09A775B553E3D1CD	61A9A4B9F3F9AD2247E80D1763FC4DD2	6月4
05C6CA2801492B7A09A775B553E3D1CD	91C4B9A6B92F8A4F43A8D5BE26728067	天安门广场
05C6CA2801492B7A09A775B553E3D1CD	D653C919645C05858803C6A5417CE7A2	天安门广场
4A7A650A7FE7CC3F477ABCC0B79FE1E6	4CD1380F02BEED93C843D66F4B25EF5F	烧坦克
BD2D5F807BA5A5623EFA04B0743C719B	7FF3E1F1B04770383B7AAC3B7CC9908E	天安门广场
131EA3D1479DEA57D51E65CD668CC271	3C0FF01B2FF26E271D6D58A96DBCA222	学生朝
59CC28F5A055646B3D3846C52282CD44	3E4B237B59B4E6BF7C494D55A10A3034	学生潮
C4C34DED441C19C557B7A97F032753B4	0002AFCFA168A3017DF0E18186223492	天安门广场
488E4E0E6EB74E642BD55D817C909FE2	DCC1597D1186ADE36437C3A3087685AE	天安门广场
7A9CB0FB328ABFD872C42CFA512EBAE4	5EC2BEE5506347878796C16AE88515C2	天安门广场
CFACB4E77433E0E40359D97FE2B264AC	91B61ECAA790915ED8D5F906CE113616	六月四号###六月四
9C3D35D296AD1CFF2B882D357227C7D8	F6D1EC53D9C7ED0213324897FEFC90C7	天安门广场
F0CFCA64109CAA1FD5EB7976E9A25DD7	5EBD13DF95491761A25760C5F107250D	学生潮
4C0748293BA93EF2A96A1C917807D0D7	6EBE0AD79FCA062DC0665B028438EED2	学生朝
A1D0C4D195CC848F54819219E220298A	C294B8E577B56016A4B1C9C3EC2DC5C3	学生嘲
A1D0C4D195CC848F54819219E220298A	EA1CA1931A5FC55BC3FA4C5F357450BF	6月4
D8D389017F65A60F7F1959873E7545DD	12716143EC0226E34DD46D650AEFCD7C	6月4
D8D389017F65A60F7F1959873E7545DD	1DA6832DD42228F67CA6ED73941D906C	6月4
D8D389017F65A60F7F1959873E7545DD	D4C284A9CF37CD652B92058608E99F91	6月4
F4B5955133D42FCE5C886F4E5A382CFA	9D53DC1DCD5D46ECEACCA79828A47A13	学生朝
D0BAB2F65315056A5494C4F08132A086	E09BCDB8E0AD53CFD75AB7DEA7C8ACB5	学生朝
5E4A8C343C19C21AA830FF63DCDADD5D	27F7A63CCC5AC12471CC2D31EC07ACF1	六月四日###六月四
35CC67EE5230AC27A108C73EE0E2BD9F	0AA53E1BCA7B1912DBE7127AB0E5FA34	学生朝
E309FE0F8952691983C9A24CF50529DA	65D8990BFF4C1FF399925B97CA852BD7	6事件
5BFB4999A77ED298FF2A24A381775A3A	7E6EC95AC24DAF69BEBCE979864CE4ED	6月4
0978892C9D0ABFAA2C082C2E7F6B0C40	033C585EAB5D612FB31E4F32720AB5A1	当装甲车
DF3489099A8128E70529130282E72957	CDA53487C43D7CF1683722CB6BBB4975	邓老二
6A52A12EFD7406CFE4DD8553C4D09842	B0D06EEBCC15A970C7186A329C3BD175	64时期
6A52A12EFD7406CFE4DD8553C4D09842	D9DAE69A93A672DD20F8E9AC67F6C81B	89年6
1AA9FDD70CBF856CA80BBEAE85B914F2	1897F8A69F461EB3DB5FBA0FB1C99F94	6事件
1AA9FDD70CBF856CA80BBEAE85B914F2	E057A8D2D03B1DEEC65F5E5BD3CFA948	6事件
A02995E897FB8E5E0DC5090E1EFCA641	EB3B34AFDB2C01245B67FC693BD002B4	学生朝
3F58545F4BDE7CBC73DDCD476E2E07E1	40FACB943C068B72E425E8AD2AEB2CBC	天安门广场
3F58545F4BDE7CBC73DDCD476E2E07E1	F32902EAE77771C8CC1F15F1F0D80A74	天安门广场
112239BE21DE57180B5A045D09457F23	5BF3529BBD4BD365BD48F7D65F99AC9B	六月四号###六月四
AFDB1EE5B483662E2C8C22995FA5AB98	760B8F56202289D1AB65345A39CBEC55	天安门广场
A33529E5BF70FF21C6FA5D7E807F563C	5C6F0081354EEC075955754E776EC00D	学生朝
60D1FA959905DFD6F9F6831C516FA3DA	36FB24B397576BEA9A28EFC3C9632817	6月4
60D1FA959905DFD6F9F6831C516FA3DA	D8FB069CCA09D777C28555566F50A481	6月4
347C857D595CEF73A5899195B1798DEE	F07FBA4394FC934FC59243FCE401B95D	学生嘲
6082E1A9169C461655A8EFE2746EC57B	2F2296C958ED9D7F3A3F1E0688EB30BA	天安门广场
602845E31980A793E33637CFB9CBD242	B72DF863B5DCD5DBEF1A680A8A50BEDD	天安门广场
F6DFD521C8E73097A05F554FF7AEB928	64159E48EA2F62407D3C9B1447089A6C	六月四号###六月四
EB536C3B564338EA839B3B060D330D84	D008A7C53A2F94E4AEC8FE7F017AC6F7	89年6
3D6EE7FED9A910618C939DF97C255F12	5BDA969C136F6E8B1C1CA34510AFB0C9	江太子
3D6EE7FED9A910618C939DF97C255F12	899F625E572065C818B3FF5908D9E821	江太子
174F0EE56E7E7813550F2ACA30542AB9	E14A440F1847C44EBF67206E67D2286A	64神秘
4780F3E099BA6A9D2088FCFF9CE215CE	E20C79CE63EDC6E0293F1D0A9F71C0EE	天安门广场
D9A63B4D53B76D7ECC2DC02D52CBF509	E28A7C1E9EC7A7138E1115A4E4551767	64光年
81F4CD9639B4E94746C27F261E69A18C	DBCB14DF9F9BA7D2752AA362CF0C912B	学生嘲
56659A5FD680EAADF2374A684110F1C6	9CF4FFBFEA6B6BB22FF77AEE93E93FFB	学生朝
AE37618C3241FAC955A2871949A097CE	3D93739477830A31B3D72E34BDA3771C	6月4
1860622FB0E855DC01B0F9DB05A2843A	9798DB2A4ABF5518222CE8A537A27E81	liusi
EAD3B9F50BF06BF68583DC7915E73601	6D67D5B754985A5B10CAC1F72CC393AE	天安门广场
25D55A11318385BDE5A3EEB0430EBB08	CB5C14721ED8E194A5BE00AE8CB38A22	学生朝
